game_id,data_set,date,a1,a2,a3,a4,a5,h1,h2,h3,h4,h5,period,away_score,home_score,remaining_time,elapsed,play_length,play_id,team,event_type,assist,away,home,block,entered,left,num,opponent,outof,player,points,possession,reason,result,steal,type,shot_distance,original_x,original_y,converted_x,converted_y,description
22100483,2021-22 Regular Season,2021-12-23,Jeremiah Robinson-Earl,Josh Giddey,Shai Gilgeous-Alexander,Aaron Wiggins,Luguentz Dort,Deandre Ayton,Chris Paul,Devin Booker,Jae Crowder,Mikal Bridges,1,0,0,0:12:00,0:00:00,0:00:00,1,,start of period,,,,,,,,,,,,,,,,start of period,,,,,,
22100483,2021-22 Regular Season,2021-12-23,Jeremiah Robinson-Earl,Josh Giddey,Shai Gilgeous-Alexander,Aaron Wiggins,Luguentz Dort,Deandre Ayton,Chris Paul,Devin Booker,Jae Crowder,Mikal Bridges,1,0,0,0:12:00,0:00:00,0:00:00,2,PHX,jump ball,,Jeremiah Robinson-Earl,Deandre Ayton,,,,,,,Deandre Ayton,,Chris Paul,,,,jump ball,,,,,,Jump Ball Ayton vs. Robinson-Earl: Tip to Paul
22100483,2021-22 Regular Season,2021-12-23,Jeremiah Robinson-Earl,Josh Giddey,Shai Gilgeous-Alexander,Aaron Wiggins,Luguentz Dort,Deandre Ayton,Chris Paul,Devin Booker,Jae Crowder,Mikal Bridges,1,0,0,0:11:53,0:00:07,0:00:07,3,PHX,shot,,,,,,,,,,Devin Booker,0,,,missed,,3pt jump shot,25,-164,194,8.599999999999998,69.6,MISS Booker 25' 3PT Jump Shot
22100483,2021-22 Regular Season,2021-12-23,Jeremiah Robinson-Earl,Josh Giddey,Shai Gilgeous-Alexander,Aaron Wiggins,Luguentz Dort,Deandre Ayton,Chris Paul,Devin Booker,Jae Crowder,Mikal Bridges,1,0,0,0:11:51,0:00:09,0:00:02,4,OKC,rebound,,,,,,,,,,Josh Giddey,,,,,,rebound defensive,,,,,,Giddey REBOUND (Off:0 Def:1)
22100483,2021-22 Regular Season,2021-12-23,Jeremiah Robinson-Earl,Josh Giddey,Shai Gilgeous-Alexander,Aaron Wiggins,Luguentz Dort,Deandre Ayton,Chris Paul,Devin Booker,Jae Crowder,Mikal Bridges,1,0,0,0:11:35,0:00:25,0:00:16,5,OKC,turnover,,,,,,,,,,Josh Giddey,,,bad pass,,Devin Booker,bad pass,,,,,,Booker STEAL (1 STL): Giddey Bad Pass Turnover (P1.T1)
22100483,2021-22 Regular Season,2021-12-23,Jeremiah Robinson-Earl,Josh Giddey,Shai Gilgeous-Alexander,Aaron Wiggins,Luguentz Dort,Deandre Ayton,Chris Paul,Devin Booker,Jae Crowder,Mikal Bridges,1,0,3,0:11:30,0:00:30,0:00:05,6,PHX,shot,,,,,,,,,,Devin Booker,3,,,made,,3pt step back jump shot,26,211,159,46.1,73.1,Booker 26' 3PT Step Back Jump Shot (3 PTS)
22100483,2021-22 Regular Season,2021-12-23,Jeremiah Robinson-Earl,Josh Giddey,Shai Gilgeous-Alexander,Aaron Wiggins,Luguentz Dort,Deandre Ayton,Chris Paul,Devin Booker,Jae Crowder,Mikal Bridges,1,0,3,0:11:18,0:00:42,0:00:12,7,OKC,turnover,,,,,,,,,,Jeremiah Robinson-Earl,,,bad pass,,Jae Crowder,bad pass,,,,,,Crowder STEAL (1 STL): Robinson-Earl Bad Pass Turnover (P1.T2)
22100483,2021-22 Regular Season,2021-12-23,Jeremiah Robinson-Earl,Josh Giddey,Shai Gilgeous-Alexander,Aaron Wiggins,Luguentz Dort,Deandre Ayton,Chris Paul,Devin Booker,Jae Crowder,Mikal Bridges,1,0,3,0:11:16,0:00:44,0:00:02,8,PHX,turnover,,,,,,,,,,Jae Crowder,,,bad pass,,,bad pass,,,,,,Crowder Out of Bounds - Bad Pass Turnover Turnover (P1.T1)
22100483,2021-22 Regular Season,2021-12-23,Jeremiah Robinson-Earl,Josh Giddey,Shai Gilgeous-Alexander,Aaron Wiggins,Luguentz Dort,Deandre Ayton,Chris Paul,Devin Booker,Jae Crowder,Mikal Bridges,1,0,3,0:11:05,0:00:55,0:00:11,9,OKC,shot,,,,,,,,,,Shai Gilgeous-Alexander,0,,,missed,,jump shot,19,80,169,17.0,21.900000000000002,MISS Gilgeous-Alexander 19' Step Back Jump Shot
22100483,2021-22 Regular Season,2021-12-23,Jeremiah Robinson-Earl,Josh Giddey,Shai Gilgeous-Alexander,Aaron Wiggins,Luguentz Dort,Deandre Ayton,Chris Paul,Devin Booker,Jae Crowder,Mikal Bridges,1,0,3,0:11:02,0:00:58,0:00:03,10,PHX,rebound,,,,,,,,,,Jae Crowder,,,,,,rebound defensive,,,,,,Crowder REBOUND (Off:0 Def:1)
