game_id,data_set,date,a1,a2,a3,a4,a5,h1,h2,h3,h4,h5,period,away_score,home_score,remaining_time,elapsed,play_length,play_id,team,event_type,assist,away,home,block,entered,left,num,opponent,outof,player,points,possession,reason,result,steal,type,shot_distance,original_x,original_y,converted_x,converted_y,description
22101063,2021-22 Regular Season,2022-03-20,Steven Adams,Jaren Jackson Jr.,Dillon Brooks,Tyus Jones,Desmond Bane,Christian Wood,Jae'Sean Tate,Garrison Mathews,Kevin Porter Jr.,Jalen Green,1,0,0,0:12:00,0:00:00,0:00:00,1,,start of period,,,,,,,,,,,,,,,,start of period,,,,,,
22101063,2021-22 Regular Season,2022-03-20,Steven Adams,Jaren Jackson Jr.,Dillon Brooks,Tyus Jones,Desmond Bane,Christian Wood,Jae'Sean Tate,Garrison Mathews,Kevin Porter Jr.,Jalen Green,1,0,0,0:12:00,0:00:00,0:00:00,2,HOU,jump ball,,Steven Adams,Christian Wood,,,,,,,Christian Wood,,Jae'Sean Tate,,,,jump ball,,,,,,Jump Ball Wood vs. Adams: Tip to Tate
22101063,2021-22 Regular Season,2022-03-20,Steven Adams,Jaren Jackson Jr.,Dillon Brooks,Tyus Jones,Desmond Bane,Christian Wood,Jae'Sean Tate,Garrison Mathews,Kevin Porter Jr.,Jalen Green,1,0,0,0:11:53,0:00:07,0:00:07,3,HOU,shot,,,,,,,,,,Garrison Mathews,0,,,missed,,3pt jump shot,26,232,126,48.2,76.4,MISS Mathews 26' 3PT Jump Shot
22101063,2021-22 Regular Season,2022-03-20,Steven Adams,Jaren Jackson Jr.,Dillon Brooks,Tyus Jones,Desmond Bane,Christian Wood,Jae'Sean Tate,Garrison Mathews,Kevin Porter Jr.,Jalen Green,1,0,0,0:11:52,0:00:08,0:00:01,4,MEM,rebound,,,,,,,,,,Jaren Jackson Jr.,,,,,,rebound defensive,,,,,,Jackson Jr. REBOUND (Off:0 Def:1)
22101063,2021-22 Regular Season,2022-03-20,Steven Adams,Jaren Jackson Jr.,Dillon Brooks,Tyus Jones,Desmond Bane,Christian Wood,Jae'Sean Tate,Garrison Mathews,Kevin Porter Jr.,Jalen Green,1,2,0,0:11:35,0:00:25,0:00:17,5,MEM,shot,Tyus Jones,,,,,,,,,Dillon Brooks,2,,,made,,jump shot,15,5,153,24.5,20.3,Brooks 15' Pullup Jump Shot (2 PTS) (Jones 1 AST)
22101063,2021-22 Regular Season,2022-03-20,Steven Adams,Jaren Jackson Jr.,Dillon Brooks,Tyus Jones,Desmond Bane,Christian Wood,Jae'Sean Tate,Garrison Mathews,Kevin Porter Jr.,Jalen Green,1,2,0,0:11:16,0:00:44,0:00:19,6,HOU,shot,,,,,,,,,,Kevin Porter Jr.,0,,,missed,,jump shot,20,-20,197,23.0,69.3,MISS Porter Jr. 20' Step Back Jump Shot
22101063,2021-22 Regular Season,2022-03-20,Steven Adams,Jaren Jackson Jr.,Dillon Brooks,Tyus Jones,Desmond Bane,Christian Wood,Jae'Sean Tate,Garrison Mathews,Kevin Porter Jr.,Jalen Green,1,2,0,0:11:15,0:00:45,0:00:01,7,HOU,rebound,,,,,,,,,,Jae'Sean Tate,,,,,,rebound offensive,,,,,,Tate REBOUND (Off:1 Def:0)
22101063,2021-22 Regular Season,2022-03-20,Steven Adams,Jaren Jackson Jr.,Dillon Brooks,Tyus Jones,Desmond Bane,Christian Wood,Jae'Sean Tate,Garrison Mathews,Kevin Porter Jr.,Jalen Green,1,2,0,0:11:14,0:00:46,0:00:01,8,MEM,foul,,,,,,,,Jae'Sean Tate,,Jaren Jackson Jr.,,,p.foul,,,personal,,,,,,Jackson Jr. P.FOUL (P1.T1) (T.Brothers)
22101063,2021-22 Regular Season,2022-03-20,Steven Adams,Jaren Jackson Jr.,Dillon Brooks,Tyus Jones,Desmond Bane,Christian Wood,Jae'Sean Tate,Garrison Mathews,Kevin Porter Jr.,Jalen Green,1,2,2,0:11:11,0:00:49,0:00:03,9,HOU,shot,Jae'Sean Tate,,,,,,,,,Kevin Porter Jr.,2,,,made,,cutting dunk shot,2,-17,9,23.3,88.1,Porter Jr. 2' Cutting Dunk Shot (2 PTS) (Tate 1 AST)
22101063,2021-22 Regular Season,2022-03-20,Steven Adams,Jaren Jackson Jr.,Dillon Brooks,Tyus Jones,Desmond Bane,Christian Wood,Jae'Sean Tate,Garrison Mathews,Kevin Porter Jr.,Jalen Green,1,4,2,0:11:00,0:01:00,0:00:11,10,MEM,shot,Steven Adams,,,,,,,,,Desmond Bane,2,,,made,,cutting layup shot,2,0,23,25.0,7.300000000000001,Bane 2' Cutting Layup Shot (2 PTS) (Adams 1 AST)
