,human_A_0_25,human_B_0_25,human_C_0_25,human_D_0_25,human_E_0_25,human_entropy_0_25,human_item_id,human_accuracy_0_25,SG_AREA,TX_GABARITO,IN_ITEM_ABAN,CO_PROVA,IN_ITEM_ADAPTADO,human_A_25_50,human_B_25_50,human_C_25_50,human_D_25_50,human_E_25_50,human_entropy_25_50,human_item_id,human_accuracy_25_50,SG_AREA,TX_GABARITO,IN_ITEM_ABAN,CO_PROVA,IN_ITEM_ADAPTADO,human_A_50_75,human_B_50_75,human_C_50_75,human_D_50_75,human_E_50_75,human_entropy_50_75,human_item_id,human_accuracy_50_75,SG_AREA,TX_GABARITO,IN_ITEM_ABAN,CO_PROVA,IN_ITEM_ADAPTADO,human_A_75_100,human_B_75_100,human_C_75_100,human_D_75_100,human_E_75_100,human_entropy_75_100,human_item_id,CORRECT_OPTION_HUMAN,human_accuracy_75_100,CO_POSICAO,SG_AREA,CO_ITEM,TX_GABARITO,CO_HABILIDADE,IN_ITEM_ABAN,TX_MOTIVO_ABAN,NU_PARAM_A,NU_PARAM_B,NU_PARAM_C,TX_COR,CO_PROVA,TP_LINGUA,IN_ITEM_ADAPTADO
0,0.2324192009293449,0.19094960516671508,0.14109930990609745,0.2718057226624625,0.1637261613353801,1.581971435108224,1,0.14109930990609745,CH,C,0,1062,1,0.2149285761959444,0.21003407327036652,0.09887409319065116,0.32709312733066476,0.14907013001237315,1.5362433808486897,1,0.09887409319065116,CH,C,0,1062,1,0.18456142271048992,0.26770393147074867,0.11033394157775296,0.3305469240332933,0.10685378020771519,1.5127438517754683,1,0.11033394157775296,CH,C,0,1062,1,0.17844214354812796,0.23975278847895864,0.27896753639635885,0.21616138482206035,0.08667614675449421,1.5491662990356758,1,C,0.27896753639635885,46,CH,96291,C,1,0,,2.9037,1.66082,0.10307,LARANJA,1062,,1
1,0.25236450749797773,0.22113676117782893,0.23146938239340703,0.1377619452568118,0.15726740367397452,1.5838664302756826,2,0.22113676117782893,CH,B,0,1062,1,0.2764179676210704,0.2968877989886501,0.2206534955186973,0.07531256252533078,0.1307281753462514,1.510164136346021,2,0.2968877989886501,CH,B,0,1062,1,0.23894833217179792,0.4969902567676519,0.15121312125063202,0.034391697071564246,0.0784565927383539,1.2907823610193396,2,0.4969902567676519,CH,B,0,1062,1,0.14455957664731992,0.7790030727210652,0.039892454762717654,0.013461932400136566,0.02308296346876067,0.7476364879199479,2,B,0.7790030727210652,47,CH,140572,B,19,0,,2.46583,0.73772,0.17053,LARANJA,1062,,1
2,0.2182636835948906,0.16904610929598102,0.20355681030863354,0.2997406600469611,0.10939273675353374,1.5599302167646012,3,0.10939273675353374,CH,E,0,1062,1,0.1960283678240333,0.1418288593186455,0.17373667586152644,0.39179166374517527,0.0966144332506195,1.4934238137063833,3,0.0966144332506195,CH,E,0,1062,1,0.18369851517218158,0.18590686965751704,0.13778285995579873,0.38013609069978516,0.11247566451471752,1.510594764849177,3,0.11247566451471752,CH,E,0,1062,1,0.15406434812028919,0.3099485153522674,0.07044665025127174,0.26038450300141996,0.20515598327475168,1.5134416822887038,3,E,0.20515598327475168,48,CH,96516,E,2,0,,1.96743,2.20588,0.08863,LARANJA,1062,,1
3,0.16397709976477098,0.16801231493012314,0.2934239656842397,0.15515428255154282,0.21943233706932336,1.5778597286637042,4,0.2934239656842397,CH,C,0,1062,1,0.07791350619327392,0.0909549474375372,0.5340322282790838,0.08084086261259721,0.2162584554775079,1.286389207490523,4,0.5340322282790838,CH,C,0,1062,1,0.029826650425643506,0.03676780860648946,0.6985917802883408,0.03907241662666204,0.1957413440528642,0.9227201891785703,4,0.6985917802883408,CH,C,0,1062,1,0.0057478622629881715,0.007943214466790603,0.8532340474202904,0.012125650624890105,0.12094922522504067,0.5124830838078478,4,C,0.8532340474202904,49,CH,140190,C,5,0,,1.94428,0.27387,0.14788,LARANJA,1062,,1
4,0.23237993714784103,0.1950805033710354,0.13367851259119792,0.17332624977503358,0.2655347971148921,1.5828327497788457,5,0.23237993714784103,CH,A,0,1062,1,0.25722901979711676,0.1496601783058378,0.07312627401044368,0.1568348574391941,0.36314967044740765,1.4831872416951175,5,0.25722901979711676,CH,A,0,1062,1,0.30558685486146137,0.08771233895580956,0.05323712715117422,0.1593488984449137,0.3941147805866411,1.3915240825326838,5,0.30558685486146137,CH,A,0,1062,1,0.5067852664737456,0.02816432234457264,0.03365984154045365,0.13524409534905174,0.29614647429217644,1.1900998213933827,5,A,0.5067852664737456,50,CH,111984,A,3,0,,1.90716,1.36087,0.22521,LARANJA,1062,,1
5,0.17017685235730934,0.20603776200750387,0.22910048783869263,0.15237897181280166,0.2423059259836925,1.5946125532860527,6,0.20603776200750387,CH,B,0,1062,1,0.14801311744911852,0.24933256843421153,0.21451481706638353,0.13015043967428996,0.2579890573759964,1.574224760266647,6,0.24933256843421153,CH,B,0,1062,1,0.10211751905732937,0.3349368405206038,0.18596463616581588,0.13499055687090283,0.24199044738534808,1.5258575925283056,6,0.3349368405206038,CH,B,0,1062,1,0.03607661472978863,0.5277903607661473,0.12087418056255929,0.10411705882855703,0.21114178511294776,1.27645670280685,6,B,0.5277903607661473,51,CH,140643,B,6,0,,2.21197,1.4236,0.21778,LARANJA,1062,,1
6,0.17504766320538948,0.1939935710899736,0.099655025656818,0.26355416996820147,0.26774957007961747,1.5572624999420368,7,0.1939935710899736,CH,B,0,1062,1,0.14168681125179078,0.26185510259206957,0.03231453589953123,0.23679261733722207,0.32735093291938633,1.4453395359466288,7,0.26185510259206957,CH,B,0,1062,1,0.10041704522942611,0.4522635206678189,0.012437921400124327,0.15169379794653898,0.2831877147560917,1.2875932620129877,7,0.4522635206678189,CH,B,0,1062,1,0.027064897384477534,0.7838016811025302,0.002988437086657849,0.06342449972266075,0.12272048470367368,0.7383639509912386,7,B,0.7838016811025302,52,CH,141072,B,8,0,,2.78275,0.64418,0.18557,LARANJA,1062,,1
7,0.1513526442774342,0.1575716187359605,0.25059277850189965,0.2471817022102665,0.19330125627443911,1.5869105726149497,8,0.25059277850189965,CH,C,0,1062,1,0.11207061852846108,0.09862591080918205,0.3417999780857941,0.27039048375609487,0.17711300882046788,1.5008895476507695,8,0.3417999780857941,CH,C,0,1062,1,0.0942459061816913,0.07390252829840147,0.38407319100608556,0.31903219295935087,0.1287461815544708,1.4110402845770373,8,0.38407319100608556,CH,C,0,1062,1,0.06253204974804624,0.046440512248986376,0.43902172203723583,0.376024737277532,0.07598097868819954,1.2409156884692936,8,C,0.43902172203723583,53,CH,111893,C,3,0,,0.56617,1.5801,0.03472,LARANJA,1062,,1
8,0.21519380814200847,0.1482218552304147,0.21200028479490426,0.2822560618769026,0.14232798995576995,1.5769172163569747,9,0.2822560618769026,CH,D,0,1062,1,0.16428741599494043,0.07181629179685559,0.15125966883024508,0.5130971622101065,0.09953946116785244,1.3435992459764488,9,0.5130971622101065,CH,D,0,1062,1,0.14224769323440023,0.048659406401445664,0.09290720915587439,0.6567642307587,0.059421460449579716,1.089140450809755,9,0.6567642307587,CH,D,0,1062,1,0.10698833227387372,0.02802099780589333,0.026664205986288544,0.8167220319751745,0.021604431958769932,0.6841354126585367,9,D,0.8167220319751745,54,CH,125944,D,4,0,,1.69059,0.29126,0.1166,LARANJA,1062,,1
9,0.2077775410554467,0.22379960126721504,0.2956788936637515,0.1890499178111614,0.0836940462024253,1.544305549258257,10,0.0836940462024253,CH,E,0,1062,1,0.21515596085272182,0.23337892641140248,0.3199281695035376,0.175856325312033,0.055680617920305125,1.5012268855704234,10,0.055680617920305125,CH,E,0,1062,1,0.1941333588856017,0.2234836753515861,0.33828921859680405,0.16207267681114534,0.08202107035486284,1.5197951151604008,10,0.08202107035486284,CH,E,0,1062,1,0.10893353825008163,0.129494164488429,0.2640160833434481,0.11035929382360635,0.38719692009443496,1.4684255791523173,10,E,0.38719692009443496,55,CH,67980,E,6,0,,4.03907,1.33056,0.05942,LARANJA,1062,,1
