,human_A_0_25,human_B_0_25,human_C_0_25,human_D_0_25,human_E_0_25,human_entropy_0_25,human_item_id,human_accuracy_0_25,SG_AREA,TX_GABARITO,IN_ITEM_ABAN,CO_PROVA,IN_ITEM_ADAPTADO,TP_VERSAO_DIGITAL,human_A_25_50,human_B_25_50,human_C_25_50,human_D_25_50,human_E_25_50,human_entropy_25_50,human_item_id,human_accuracy_25_50,SG_AREA,TX_GABARITO,IN_ITEM_ABAN,CO_PROVA,IN_ITEM_ADAPTADO,TP_VERSAO_DIGITAL,human_A_50_75,human_B_50_75,human_C_50_75,human_D_50_75,human_E_50_75,human_entropy_50_75,human_item_id,human_accuracy_50_75,SG_AREA,TX_GABARITO,IN_ITEM_ABAN,CO_PROVA,IN_ITEM_ADAPTADO,TP_VERSAO_DIGITAL,human_A_75_100,human_B_75_100,human_C_75_100,human_D_75_100,human_E_75_100,human_entropy_75_100,human_item_id,CORRECT_OPTION_HUMAN,human_accuracy_75_100,CO_POSICAO,SG_AREA,CO_ITEM,TX_GABARITO,CO_HABILIDADE,IN_ITEM_ABAN,TX_MOTIVO_ABAN,NU_PARAM_A,NU_PARAM_B,NU_PARAM_C,TX_COR,CO_PROVA,TP_LINGUA,IN_ITEM_ADAPTADO,TP_VERSAO_DIGITAL
0,0.176056338028169,0.14788732394366197,0.11971830985915492,0.3028169014084507,0.2535211267605634,1.5522370546287556,1,0.14788732394366197,MT,B,0,594,1,,0.23529411764705882,0.13725490196078433,0.13725490196078433,0.20588235294117646,0.28431372549019607,1.5685664660354715,1,0.13725490196078433,MT,B,0,594,1,,0.1506849315068493,0.1232876712328767,0.1232876712328767,0.3013698630136986,0.3013698630136986,1.5242572720990772,1,0.1232876712328767,MT,B,0,594,1,,0.1111111111111111,0.19444444444444445,0.05555555555555555,0.3611111111111111,0.2777777777777778,1.44676795440258,1,B,0.19444444444444445,136,MT,62180,B,1,0,,1.92993,2.09713,0.13718,LARANJA,594,,1,
1,0.13332496249219258,0.23075189470769666,0.24309083650459432,0.2510350867025969,0.14179721959291955,1.5747828157209633,2,0.13332496249219258,MT,A,0,594,1,,0.3020135755802138,0.18109173678006746,0.1678689590700321,0.2519660204040158,0.09705970816567085,1.5443209916676037,2,0.3020135755802138,MT,A,0,594,1,,0.4452973331970982,0.12966019975477674,0.10166387810360683,0.2633467865535915,0.06003180239092674,1.3777798246046633,2,0.4452973331970982,MT,A,0,594,1,,0.611820607107092,0.07061226497890027,0.05440221678043113,0.23062578657774999,0.03253912455582659,1.0959179041669085,2,A,0.611820607107092,137,MT,85053,A,29,0,,0.93375,1.1092,0.07392,LARANJA,594,,1,
2,0.2217128877013955,0.33565967583576106,0.2113779394485667,0.13847156722303594,0.0927779297912408,1.5232661805944707,3,0.0927779297912408,MT,E,0,594,1,,0.21859573471737137,0.3565540184581764,0.2241354640234662,0.128204002523528,0.072510780277458,1.4888983128999018,3,0.072510780277458,MT,E,0,594,1,,0.1964660766678965,0.3715299239901422,0.24323793369461574,0.12091460989645474,0.06785145575089083,1.469435657653794,3,0.06785145575089083,MT,E,0,594,1,,0.0978077732192322,0.2247230762884766,0.25583911612868426,0.08032770760155984,0.3413023267620471,1.4810793524894554,3,E,0.3413023267620471,138,MT,43031,E,16,0,,2.99305,1.84654,0.06394,LARANJA,594,,1,
3,0.1695178623761324,0.11748300393220251,0.14190227140248557,0.1565280680680036,0.41456879422117593,1.484844898430115,4,0.14190227140248557,MT,C,0,594,1,,0.10290522837017388,0.09523027305536085,0.17829023659159773,0.16691523394870678,0.4566590280341608,1.4221252724552171,4,0.17829023659159773,MT,C,0,594,1,,0.05000343090398735,0.07296814684907374,0.30133390355489525,0.1698999612228061,0.40579455746923754,1.3694103669517188,4,0.30133390355489525,MT,C,0,594,1,,0.014891588098134631,0.0336498251216545,0.7314461045214923,0.07689419860097324,0.14311828365774534,0.8810189568624052,4,C,0.7314461045214923,139,MT,62498,C,27,0,,3.02476,1.33416,0.11462,LARANJA,594,,1,
4,0.20902770735444906,0.30026575752161394,0.2532004384757655,0.14138911826773098,0.0961169783804405,1.5379392276542885,5,0.14138911826773098,MT,D,0,594,1,,0.21748946026128144,0.34181446156248374,0.2533164393899964,0.11981633529381149,0.06756330349242701,1.4828571526946284,5,0.11981633529381149,MT,D,0,594,1,,0.21546088620352047,0.39715608624057475,0.23992946914994034,0.10416397144906078,0.04328958695690367,1.4114687116264337,5,0.10416397144906078,MT,D,0,594,1,,0.16714078097824792,0.39497137048420017,0.1923633446898403,0.20191869376345112,0.04360581008426052,1.4426383716890343,5,D,0.20191869376345112,140,MT,83753,D,30,0,,2.5968,2.82961,0.09691,LARANJA,594,,1,
5,0.2535211267605634,0.2112676056338028,0.176056338028169,0.15492957746478872,0.20422535211267606,1.5954819033795684,6,0.2112676056338028,MT,B,0,594,1,,0.2647058823529412,0.4411764705882353,0.09803921568627451,0.0784313725490196,0.11764705882352941,1.3919564360037178,6,0.4411764705882353,MT,B,0,594,1,,0.2876712328767123,0.6575342465753424,0.0273972602739726,0.0136986301369863,0.0136986301369863,0.8502003442046852,6,0.6575342465753424,MT,B,0,594,1,,0.1111111111111111,0.7777777777777778,0.027777777777777776,0.0,0.08333333333333333,0.7462205885841766,6,B,0.7777777777777778,141,MT,9262,B,21,0,,1.02679,0.79416,0.23419,LARANJA,594,,1,
6,0.19832467367479886,0.15172011211725034,0.41535646113445546,0.1521333957279018,0.08246535734559354,1.464149562776939,7,0.15172011211725034,MT,B,0,594,1,,0.1569665332806938,0.20518856812351444,0.4271226809768207,0.1324907758969435,0.07823144172202753,1.4461240918567635,7,0.20518856812351444,MT,B,0,594,1,,0.11194767905567075,0.3329925027915138,0.35837613654490347,0.09874461636624661,0.09793906524166533,1.4352283506678774,7,0.3329925027915138,MT,B,0,594,1,,0.043393539208805766,0.7248452607081808,0.10488527826140683,0.03038545807107789,0.09649046375052873,0.9376876524564299,7,B,0.7248452607081808,142,MT,83638,B,5,0,,2.00634,1.15438,0.14059,LARANJA,594,,1,
7,0.31022888003086024,0.15725536839398224,0.23207535039218208,0.1268885817153144,0.17355181946766104,1.558893205342157,8,0.0,MT,X,1,594,1,,0.29865516160315003,0.14964921143640567,0.23459056257746344,0.13510111060032845,0.1820039537826524,1.5658246574677164,8,0.0,MT,X,1,594,1,,0.27552142081088454,0.1467652206376227,0.21647359511931294,0.1703438274273808,0.190895936004799,1.585695953330266,8,0.0,MT,X,1,594,1,,0.1708115089785964,0.22995425414259443,0.17747266435107684,0.2463992789830869,0.17536229354464544,1.5971455399572776,8,X,0.0,143,MT,44322,X,28,1,Anulado,,,,LARANJA,594,,1,
8,0.14184397163120568,0.2127659574468085,0.18439716312056736,0.24113475177304963,0.2198581560283688,1.5940723862257424,9,0.18439716312056736,MT,C,0,594,1,,0.1568627450980392,0.21568627450980393,0.19607843137254902,0.20588235294117646,0.22549019607843138,1.602126370545432,9,0.19607843137254902,MT,C,0,594,1,,0.1643835616438356,0.1643835616438356,0.3013698630136986,0.2328767123287671,0.136986301369863,1.5667447651526227,9,0.3013698630136986,MT,C,0,594,1,,0.19444444444444445,0.16666666666666666,0.3333333333333333,0.19444444444444445,0.1111111111111111,1.5458146011206022,9,C,0.3333333333333333,144,MT,60400,C,16,0,,1.71089,2.12727,0.21474,LARANJA,594,,1,
9,0.1849296887191458,0.09519412219893081,0.22201826597146365,0.11643149134562326,0.3814264317648365,1.4881515160852732,10,0.22201826597146365,MT,C,0,594,1,,0.1447999908987042,0.0702262484621248,0.27246029153400714,0.07831502510169885,0.43419844400346497,1.3823061093026001,10,0.27246029153400714,MT,C,0,594,1,,0.1094367916025237,0.04728366209091417,0.30051128251349996,0.04753252347034003,0.49523574032272216,1.2405179401186204,10,0.30051128251349996,MT,C,0,594,1,,0.07733980471794352,0.03175392686744011,0.432337175189928,0.025660074894026854,0.4329090183306616,1.1264653331033037,10,C,0.432337175189928,145,MT,60666,C,4,0,,0.96583,2.50648,0.2049,LARANJA,594,,1,
10,0.19285895831389568,0.21791180189368226,0.18631664966878256,0.21455136846372372,0.18836122165991578,1.6071881998364614,11,0.18631664966878256,MT,C,0,594,1,,0.20355686581063095,0.2267156603831846,0.18210938426859652,0.21773329844616676,0.16988479109142118,1.6037170517857438,11,0.18210938426859652,MT,C,0,594,1,,0.21032551460028723,0.23105792245093346,0.17309717568214456,0.2264640178713898,0.15905536939524492,1.598794848549952,11,0.17309717568214456,MT,C,0,594,1,,0.1783455446910323,0.16879896368620748,0.3126509242948674,0.24399354999310288,0.09621101733478993,1.5407148891008657,11,C,0.3126509242948674,146,MT,10660,C,18,0,,1.75839,2.40752,0.16633,LARANJA,594,,1,
11,0.34617347226224143,0.1940186308108604,0.20157462063103945,0.13899705261666792,0.11923622367919076,1.5360758955633114,12,0.1940186308108604,MT,B,0,594,1,,0.35938607961383584,0.20234749572265917,0.17963693020290533,0.12498129679866248,0.1336481976619372,1.5283718979001388,12,0.20234749572265917,MT,B,0,594,1,,0.3442627926107548,0.23392248161074683,0.14347211462434808,0.10960873419642359,0.16873387695772668,1.5280844048463451,12,0.23392248161074683,MT,B,0,594,1,,0.175787520223329,0.5238333914919265,0.0701678139770961,0.06712083240808299,0.1630904418995654,1.3077977409326946,12,B,0.5238333914919265,147,MT,55387,B,2,0,,2.59667,1.34028,0.15449,LARANJA,594,,1,
12,0.12197818491252047,0.10152815203517232,0.11151222908420469,0.12401851445958664,0.5409629195085158,1.3247214544742458,13,0.12401851445958664,MT,D,0,594,1,,0.10188849974611688,0.07134603616857839,0.11423600713476637,0.21302094861145468,0.49950850833908367,1.3450354715222455,13,0.21302094861145468,MT,D,0,594,1,,0.08260353178188645,0.04275684598021155,0.1237400746456884,0.4386519716614572,0.31224757593075636,1.32424574951937,13,0.4386519716614572,MT,D,0,594,1,,0.045940409594920226,0.01791482694321532,0.06283497225166308,0.7977120098097461,0.07559778140045531,0.762957973247184,13,D,0.7977120098097461,148,MT,86803,D,26,0,,2.04724,1.08171,0.1794,LARANJA,594,,1,
13,0.11971830985915492,0.18309859154929578,0.2112676056338028,0.2112676056338028,0.2746478873239437,1.5767715369230937,14,0.18309859154929578,MT,B,0,594,1,,0.11764705882352941,0.3627450980392157,0.21568627450980393,0.11764705882352941,0.18627450980392157,1.515276764845118,14,0.3627450980392157,MT,B,0,594,1,,0.1232876712328767,0.410958904109589,0.2054794520547945,0.0821917808219178,0.1780821917808219,1.461328014781376,14,0.410958904109589,MT,B,0,594,1,,0.16666666666666666,0.5833333333333334,0.16666666666666666,0.05555555555555555,0.027777777777777776,1.1717861833436531,14,B,0.5833333333333334,149,MT,10310,B,21,0,,0.8875,2.20685,0.23647,LARANJA,594,,1,
14,0.17606654300950614,0.23733963211994744,0.2420943143468068,0.20928008346858334,0.13521942705515624,1.5884447954096472,15,0.17606654300950614,MT,A,0,594,1,,0.18609358043853527,0.2550855220235684,0.26531920466877196,0.19168387194392789,0.10181782092519649,1.5626894096648585,15,0.18609358043853527,MT,A,0,594,1,,0.20029467319081207,0.2689899612961785,0.2834887132497467,0.1742662733429427,0.07296037892031998,1.5281051185714027,15,0.20029467319081207,MT,A,0,594,1,,0.49920512779831505,0.16514620254168716,0.19242094908692825,0.10813593742562948,0.03509178314744007,1.3194397779226545,15,A,0.49920512779831505,150,MT,41676,A,14,0,,3.19891,1.60834,0.17181,LARANJA,594,,1,
