,human_A_0_25,human_B_0_25,human_C_0_25,human_D_0_25,human_E_0_25,human_entropy_0_25,human_item_id,human_accuracy_0_25,SG_AREA,TX_GABARITO,IN_ITEM_ABAN,CO_PROVA,IN_ITEM_ADAPTADO,human_A_25_50,human_B_25_50,human_C_25_50,human_D_25_50,human_E_25_50,human_entropy_25_50,human_item_id,human_accuracy_25_50,SG_AREA,TX_GABARITO,IN_ITEM_ABAN,CO_PROVA,IN_ITEM_ADAPTADO,human_A_50_75,human_B_50_75,human_C_50_75,human_D_50_75,human_E_50_75,human_entropy_50_75,human_item_id,human_accuracy_50_75,SG_AREA,TX_GABARITO,IN_ITEM_ABAN,CO_PROVA,IN_ITEM_ADAPTADO,human_A_75_100,human_B_75_100,human_C_75_100,human_D_75_100,human_E_75_100,human_entropy_75_100,human_item_id,CORRECT_OPTION_HUMAN,human_accuracy_75_100,CO_POSICAO,SG_AREA,CO_ITEM,TX_GABARITO,CO_HABILIDADE,IN_ITEM_ABAN,TX_MOTIVO_ABAN,NU_PARAM_A,NU_PARAM_B,NU_PARAM_C,TX_COR,CO_PROVA,TP_LINGUA,IN_ITEM_ADAPTADO
0,0.17489405523247606,0.23164392768457734,0.27316523995007275,0.14598068802442896,0.1743160891084449,1.5836312584271095,1,0.14598068802442896,MT,D,0,906,1.0,0.1403521068309463,0.22503296966790554,0.22393182887128457,0.2817039093264965,0.12897918530336705,1.5673818636797199,1,0.2817039093264965,MT,D,0,906,1.0,0.09996554500614478,0.21327825447684606,0.149260138888633,0.44326625971695316,0.09422980191142302,1.4268717531501196,1,0.44326625971695316,MT,D,0,906,1.0,0.040713780020694534,0.15920090039392235,0.055397825258227895,0.6920816163523155,0.0526058779748398,0.9927981184284126,1,D,0.6920816163523155,136,MT,67554,D,1.0,0,,1.68298,1.21252,0.14575,LARANJA,906,,1.0
1,0.1738396211867626,0.3421843442416401,0.15161367970122197,0.1988336975286122,0.1335286573417631,1.5471463048876175,2,0.1988336975286122,MT,D,0,906,1.0,0.12550564013349821,0.336423228393617,0.12153607713557514,0.2738408747044482,0.1426941796328615,1.5156259859610954,2,0.2738408747044482,MT,D,0,906,1.0,0.07971190686707928,0.2859084880636605,0.07797303271441203,0.4117281903919835,0.14467838196286473,1.4036018944469841,2,0.4117281903919835,MT,D,0,906,1.0,0.03471095698551652,0.1384859642971976,0.03263825435203973,0.6998523131252395,0.09431251124000661,0.9745875221534729,2,D,0.6998523131252395,137,MT,37576,D,1.0,0,,2.48037,1.4025,0.20245,LARANJA,906,,1.0
2,0.1591464585789123,0.18931265511488388,0.18466532845753195,0.2658937441861341,0.2009818136625378,1.5942241294963002,3,0.18466532845753195,MT,C,0,906,1.0,0.13101567272009257,0.18077974227574614,0.2328745130532186,0.2664362415735832,0.18889383037735955,1.5820571439478226,3,0.2328745130532186,MT,C,0,906,1.0,0.10124980866511878,0.1591094767475099,0.3421528724206675,0.2225367593495905,0.17495108281711336,1.5306870099072345,3,0.3421528724206675,MT,C,0,906,1.0,0.03671101021566402,0.06205312145289444,0.7494102156640181,0.07320227014755959,0.0786233825198638,0.9013280675989773,3,C,0.7494102156640181,138,MT,30836,C,3.0,0,,3.29525,1.21452,0.20483,LARANJA,906,,1.0
3,0.14232637412665028,0.20232742760180145,0.3067004782024704,0.24948549026099848,0.0991602298080794,1.5387963221074994,4,0.14232637412665028,MT,A,0,906,1.0,0.15205509763788239,0.19081890431671922,0.29938596005974444,0.27584776234994746,0.08189227563570652,1.5237310759551161,4,0.15205509763788239,MT,A,0,906,1.0,0.17464954347577674,0.1729981680053375,0.2787156869611374,0.31286745868796745,0.06076914286978093,1.4980954692125237,4,0.17464954347577674,MT,A,0,906,1.0,0.40550016175877224,0.12356007429998436,0.15430878113856367,0.2865838364818739,0.030047146320805813,1.3762235973993568,4,A,0.40550016175877224,139,MT,117923,A,2.0,0,,2.75345,1.87459,0.13839,LARANJA,906,,1.0
4,0.17923214453749883,0.17357485649760046,0.24870612590571187,0.2526752611273172,0.14581161193187164,1.5864828558988724,5,0.17357485649760046,MT,B,0,906,1.0,0.15044489267632535,0.21959408383083384,0.23699523210749698,0.27456497129308344,0.11840082009226038,1.5665942827840056,5,0.21959408383083384,MT,B,0,906,1.0,0.12284930779777964,0.2484648443835051,0.21615285948073776,0.31031889955327524,0.10221408878470226,1.5309015935555994,5,0.2484648443835051,MT,B,0,906,1.0,0.06302214247315734,0.4482343411742485,0.12557027038807445,0.27530983480320226,0.0878634111613175,1.3632273648948539,5,B,0.4482343411742485,140,MT,24895,B,3.0,0,,1.78096,1.71637,0.13024,LARANJA,906,,1.0
5,0.23994907065224547,0.25525420477434424,0.21235356401995797,0.14003125722893944,0.15241190332451285,1.582075475377887,6,0.14003125722893944,MT,D,0,906,1.0,0.20643677228733787,0.2561696025539178,0.1995266699721126,0.21105579506726704,0.1268111601193647,1.5863853119237383,6,0.21105579506726704,MT,D,0,906,1.0,0.16698940401987644,0.25474018568299023,0.18637943963460357,0.3015681166202674,0.09032285404226231,1.5390305216823768,6,0.3015681166202674,MT,D,0,906,1.0,0.07262454201148194,0.1583378421069832,0.1268278689417515,0.6131454052267883,0.029064341712995073,1.1469235895325154,6,D,0.6131454052267883,141,MT,86767,D,4.0,0,,1.71655,1.49877,0.15898,LARANJA,906,,1.0
6,0.17269841986116438,0.14923700578356386,0.1592867940705309,0.41439535810714256,0.10438242217759829,1.4807212393106972,7,0.1592867940705309,MT,C,0,906,1.0,0.12465961892058204,0.12320413284350393,0.2843061753142192,0.4044611569456164,0.06336891597607844,1.4160529672828015,7,0.2843061753142192,MT,C,0,906,1.0,0.08544349241300081,0.09524160201485365,0.39699833936586604,0.3885865462860341,0.03373001992024537,1.2825146753574688,7,0.39699833936586604,MT,C,0,906,1.0,0.04515927624641308,0.059403478649123986,0.6222164545221894,0.26155753311032903,0.011663257471944475,1.0055166737605468,7,C,0.6222164545221894,142,MT,30781,C,4.0,0,,1.44209,1.37865,0.14881,LARANJA,906,,1.0
7,0.14333202825003388,0.2576874425888837,0.2001238574246691,0.13162016052524583,0.2672365112111675,1.569379752475671,8,0.2001238574246691,MT,C,0,906,1.0,0.09603378017074475,0.21013220732764185,0.32168052661663565,0.10446407169066804,0.26768941419430975,1.5064419443333747,8,0.32168052661663565,MT,C,0,906,1.0,0.056761976367911665,0.14444984999594584,0.4420881154036104,0.0772410310843782,0.2794590271481539,1.3572642682640796,8,0.4420881154036104,MT,C,0,906,1.0,0.019313671013876935,0.063862588932591,0.6360854769764916,0.04550951701295447,0.23522874606408595,1.0207357160186448,8,C,0.6360854769764916,143,MT,83741,C,5.0,0,,1.35014,1.30326,0.25759,LARANJA,906,,1.0
8,0.2518518518518518,0.2074074074074074,0.2740740740740741,0.1111111111111111,0.15555555555555556,1.5618846221538625,9,0.2518518518518518,MT,A,0,906,1.0,0.38461538461538464,0.17582417582417584,0.25274725274725274,0.06593406593406594,0.12087912087912088,1.4554488088191924,9,0.38461538461538464,MT,A,0,906,1.0,0.49122807017543857,0.14035087719298245,0.14035087719298245,0.14035087719298245,0.08771929824561403,1.3894457792838086,9,0.49122807017543857,MT,A,0,906,1.0,0.7272727272727273,0.045454545454545456,0.13636363636363635,0.045454545454545456,0.045454545454545456,0.9248035250928235,9,A,0.7272727272727273,144,MT,26686,A,12.0,0,,1.81041,1.51836,0.23195,LARANJA,906,,1.0
9,0.14925373134328357,0.2462686567164179,0.3656716417910448,0.11940298507462686,0.11940298507462686,1.5043963020511548,10,0.11940298507462686,MT,E,0,906,1.0,0.25274725274725274,0.26373626373626374,0.2967032967032967,0.12087912087912088,0.06593406593406594,1.494324791209285,10,0.06593406593406594,MT,E,0,906,1.0,0.2631578947368421,0.2631578947368421,0.2807017543859649,0.10526315789473684,0.08771929824561403,1.509706145616276,10,0.08771929824561403,MT,E,0,906,1.0,0.18181818181818182,0.045454545454545456,0.045454545454545456,0.13636363636363635,0.5909090909090909,1.1735262734726855,10,E,0.5909090909090909,145,MT,15511,E,28.0,0,,2.75118,1.8344,0.148,LARANJA,906,,1.0
