,human_A_0_25,human_B_0_25,human_C_0_25,human_D_0_25,human_E_0_25,human_entropy_0_25,human_item_id,human_accuracy_0_25,SG_AREA,TX_GABARITO,IN_ITEM_ABAN,CO_PROVA,IN_ITEM_ADAPTADO,human_A_25_50,human_B_25_50,human_C_25_50,human_D_25_50,human_E_25_50,human_entropy_25_50,human_item_id,human_accuracy_25_50,SG_AREA,TX_GABARITO,IN_ITEM_ABAN,CO_PROVA,IN_ITEM_ADAPTADO,human_A_50_75,human_B_50_75,human_C_50_75,human_D_50_75,human_E_50_75,human_entropy_50_75,human_item_id,human_accuracy_50_75,SG_AREA,TX_GABARITO,IN_ITEM_ABAN,CO_PROVA,IN_ITEM_ADAPTADO,human_A_75_100,human_B_75_100,human_C_75_100,human_D_75_100,human_E_75_100,human_entropy_75_100,human_item_id,CORRECT_OPTION_HUMAN,human_accuracy_75_100,CO_POSICAO,SG_AREA,CO_ITEM,TX_GABARITO,CO_HABILIDADE,IN_ITEM_ABAN,TX_MOTIVO_ABAN,NU_PARAM_A,NU_PARAM_B,NU_PARAM_C,TX_COR,CO_PROVA,TP_LINGUA,IN_ITEM_ADAPTADO
0,0.3647275279796654,0.13942963773581615,0.2850939340695753,0.13068803599534362,0.0800608642195995,1.468438033203548,1,0.0800608642195995,LC,E,0,896,1.0,0.34134678199064517,0.10925292011811126,0.3392824479343594,0.10180128389383923,0.10831656606304493,1.44887613784033,1,0.10831656606304493,LC,E,0,896,1.0,0.2702619792625314,0.07992164287029002,0.39265774412102405,0.08054394222257281,0.17661469152358164,1.4317009382276313,1,0.17661469152358164,LC,E,0,896,1.0,0.15181099202142742,0.04310348588154721,0.33443698498074065,0.07590767714045167,0.3947408599758331,1.3506465986832974,1,E,0.3947408599758331,1,LC,117572,E,5.0,0,,2.02578,1.05526,0.05391,LARANJA,896,1.0,1.0
1,0.3049237472766885,0.23671023965141613,0.12728976034858389,0.11765577342047931,0.21342047930283226,1.547025569414664,2,0.3049237472766885,LC,A,0,896,1.0,0.42540166325597595,0.15467845169155744,0.09275482213610833,0.08719902468759524,0.239966038228763,1.42806571370323,2,0.42540166325597595,LC,A,0,896,1.0,0.6251922007035312,0.06953394341085611,0.058170555947379715,0.045436027282643454,0.20166727265558948,1.1078425977894053,2,0.6251922007035312,LC,A,0,896,1.0,0.8597146768750491,0.015587258124994549,0.02352694960628548,0.011253346355415646,0.08991776903825527,0.5501241290226417,2,A,0.8597146768750491,2,LC,85244,A,5.0,0,,3.01335,0.18654,0.26635,LARANJA,896,1.0,1.0
2,0.29318876405474104,0.13486883694974516,0.20032610922915278,0.2478081361636824,0.12380815360267863,1.5563692094226438,3,0.29318876405474104,LC,A,0,896,1.0,0.6375395654010092,0.06111902056312396,0.09548812929124054,0.14219598315939797,0.06365730158522834,1.1347707629732926,3,0.6375395654010092,LC,A,0,896,1.0,0.8366154237072799,0.025120586701948226,0.037921834407405625,0.06854932335636273,0.031792831827003536,0.6592433726704536,3,0.8366154237072799,LC,A,0,896,1.0,0.9423715211598097,0.008033880119853978,0.010471957745803149,0.02647429550896506,0.01264834546556815,0.2938531868998594,3,A,0.9423715211598097,3,LC,118223,A,6.0,0,,2.81886,-0.37712,0.19554,LARANJA,896,1.0,1.0
3,0.16468736648443155,0.17438332156216485,0.16070696765980452,0.2905473157376163,0.2096750285559828,1.5820749195617818,4,0.16070696765980452,LC,C,0,896,1.0,0.12106549130455613,0.1240358357686964,0.3115508072629713,0.25968301807903205,0.1836648475847441,1.5392097937390798,4,0.3115508072629713,LC,C,0,896,1.0,0.08402536019011374,0.07291054657698817,0.5029464121293966,0.1972517691626402,0.1428659119408613,1.3428681597482843,4,0.5029464121293966,LC,C,0,896,1.0,0.039030157089075306,0.02346957026257127,0.7467685717152417,0.12057600781737358,0.07015569311573813,0.8741885098725652,4,C,0.7467685717152417,4,LC,112042,C,7.0,0,,2.00076,0.26863,0.0789,LARANJA,896,1.0,1.0
4,0.20963745037302037,0.14169102569695913,0.1911260416212207,0.22753806552942715,0.23000741677937261,1.595576305511854,5,0.20963745037302037,LC,A,0,896,1.0,0.24408642894786128,0.09699519597210789,0.2059895731253185,0.2254887869720687,0.22744001498264366,1.568637596520476,5,0.24408642894786128,LC,A,0,896,1.0,0.30478474563638036,0.06194783386458201,0.21259300505526593,0.20716506122878475,0.2135093542149869,1.5194110567586188,5,0.30478474563638036,LC,A,0,896,1.0,0.44545343415468974,0.03587395002008278,0.19294745298010932,0.17146761434084837,0.15425754850426976,1.387751443988866,5,A,0.44545343415468974,5,LC,89505,A,8.0,0,,1.49099,1.12765,0.17633,LARANJA,896,1.0,1.0
5,0.1343669250645995,0.2842377260981912,0.34108527131782945,0.12144702842377261,0.11886304909560723,1.5033295795836006,6,0.11886304909560723,LC,E,0,896,1.0,0.20155038759689922,0.14728682170542637,0.21705426356589147,0.2558139534883721,0.17829457364341086,1.5926985022501146,6,0.17829457364341086,LC,E,0,896,1.0,0.09333333333333334,0.06666666666666667,0.2,0.4533333333333333,0.18666666666666668,1.3957231258875913,6,0.18666666666666668,LC,E,0,896,1.0,0.0625,0.0,0.078125,0.5,0.359375,1.0868161636313634,6,E,0.359375,6,LC,60547,E,17.0,0,,2.313,-0.344,0.186,LARANJA,896,,1.0
6,0.2896983346687745,0.1866903436775884,0.21096216731273146,0.12757433354267275,0.1850748207982329,1.5754110746974777,7,0.12757433354267275,LC,D,0,896,1.0,0.30866829643202964,0.1533528152532143,0.20218498560566917,0.1767745409228872,0.1590193617861997,1.5723045309795494,7,0.1767745409228872,LC,D,0,896,1.0,0.3024863027797364,0.11526687134029107,0.1851128405691737,0.2798481152362141,0.1172858700745847,1.5307188575863806,7,0.2798481152362141,LC,D,0,896,1.0,0.19529951625496722,0.05284118419388187,0.126541419305309,0.566710141197716,0.05860773904812587,1.2240319356385576,7,D,0.566710141197716,7,LC,120639,D,29.0,0,,2.45537,0.7477,0.10142,LARANJA,896,,1.0
7,0.24040939579844328,0.18263148304018464,0.22174882639292626,0.20572182258358426,0.14948847218486155,1.5966101017931713,8,0.22174882639292626,LC,C,0,896,1.0,0.23363913309894963,0.18773440182176118,0.22073644000399814,0.18973347181963174,0.1681565532556593,1.60238216696562,8,0.22073644000399814,LC,C,0,896,1.0,0.23267517710598304,0.1877148067615908,0.22004541628673635,0.15126341446307076,0.20830118538261908,1.5988859478088182,8,0.22004541628673635,LC,C,0,896,1.0,0.21250365738092222,0.1634139631161322,0.2890837551148745,0.0901047648577006,0.24489385953037046,1.5453194252090239,8,C,0.2890837551148745,8,LC,86594,C,23.0,0,,2.2723,1.56986,0.20724,LARANJA,896,,1.0
8,0.2727118989493402,0.15310232983691574,0.14792491446857778,0.1690465143506333,0.25721434239453295,1.5741078556752264,9,0.2727118989493402,LC,A,0,896,1.0,0.6267277706171586,0.07610653265459343,0.06222795071758084,0.1151036987852986,0.11983404722536856,1.1647505355395211,9,0.6267277706171586,LC,A,0,896,1.0,0.776595884327101,0.0450422462490319,0.025238359856655918,0.09920758200935499,0.05391592755785614,0.8155258739876253,9,0.776595884327101,LC,A,0,896,1.0,0.8626196550445913,0.02297376856152286,0.008429820544689387,0.0903381958526853,0.015638559996511196,0.5366450781762763,9,A,0.8626196550445913,9,LC,118231,A,25.0,0,,1.42609,-0.65267,0.00765,LARANJA,896,,1.0
9,0.4096093570496508,0.11997606981371738,0.09747215731496374,0.20556116720350628,0.1673812486181618,1.4713267440243698,10,0.09747215731496374,LC,C,0,896,1.0,0.3590689148923232,0.10764639962471659,0.13546254549877076,0.1987699043548513,0.19905223562933813,1.5209461454630586,10,0.13546254549877076,LC,C,0,896,1.0,0.284942115383773,0.09868199159873674,0.21901103377588163,0.18328595394635983,0.21407890529524878,1.5598326401547005,10,0.21901103377588163,LC,C,0,896,1.0,0.1562860035610795,0.08734245714485214,0.4709920399399504,0.135246831686625,0.15013266766749292,1.4128967722257102,10,C,0.4709920399399504,10,LC,118250,C,17.0,0,,1.91893,0.83254,0.0852,LARANJA,896,,1.0
