,human_A_0_25,human_B_0_25,human_C_0_25,human_D_0_25,human_E_0_25,human_entropy_0_25,human_item_id,human_accuracy_0_25,SG_AREA,TX_GABARITO,IN_ITEM_ABAN,CO_PROVA,IN_ITEM_ADAPTADO,human_A_25_50,human_B_25_50,human_C_25_50,human_D_25_50,human_E_25_50,human_entropy_25_50,human_item_id,human_accuracy_25_50,SG_AREA,TX_GABARITO,IN_ITEM_ABAN,CO_PROVA,IN_ITEM_ADAPTADO,human_A_50_75,human_B_50_75,human_C_50_75,human_D_50_75,human_E_50_75,human_entropy_50_75,human_item_id,human_accuracy_50_75,SG_AREA,TX_GABARITO,IN_ITEM_ABAN,CO_PROVA,IN_ITEM_ADAPTADO,human_A_75_100,human_B_75_100,human_C_75_100,human_D_75_100,human_E_75_100,human_entropy_75_100,human_item_id,CORRECT_OPTION_HUMAN,human_accuracy_75_100,CO_POSICAO,SG_AREA,CO_ITEM,TX_GABARITO,CO_HABILIDADE,IN_ITEM_ABAN,TX_MOTIVO_ABAN,NU_PARAM_A,NU_PARAM_B,NU_PARAM_C,TX_COR,CO_PROVA,TP_LINGUA,IN_ITEM_ADAPTADO
0,0.39051633262143365,0.11931507036854498,0.15992928919555335,0.16572545315152512,0.16451385466294288,1.5088001554623305,1,0.16572545315152512,CN,D,0,1092,1,0.3665256587243758,0.08624635037430527,0.18873108209802072,0.23812367858380018,0.120373230219498,1.490472322502614,1,0.23812367858380018,CN,D,0,1092,1,0.32478543376388996,0.059470138464009954,0.22238837599592573,0.3036176328840915,0.08973841889208284,1.445669620371144,1,0.3036176328840915,CN,D,0,1092,1,0.21777328896932288,0.03250056822162865,0.2681681389160895,0.42792813577164496,0.05362986812131404,1.3163897954792687,1,D,0.42792813577164496,91,CN,31313,D,2,0,,1.71131,1.42364,0.1615,LARANJA,1092,,1
1,0.09664838387684328,0.21247311606655897,0.31177130390936125,0.28187911405648114,0.09722808209075536,1.5018550021413022,2,0.28187911405648114,CN,D,1,1092,1,0.09289025138790814,0.23340793642380483,0.3189564230183305,0.2767711964819713,0.07797419268798525,1.4792831724362627,2,0.2767711964819713,CN,D,1,1092,1,0.09550463619729024,0.2620856377255563,0.3143893446274252,0.2645939129779258,0.06342646847180246,1.4657576131300192,2,0.2645939129779258,CN,D,1,1092,1,0.11599898449641657,0.3214686377499734,0.2956487729903493,0.22316205859043986,0.04372154617282087,1.4465308401508612,2,D,0.22316205859043986,92,CN,75845,D,1,1,BLG não rodou,,,,LARANJA,1092,,1
2,0.12096938417546388,0.24745410022057904,0.1330336378773074,0.4464235904930258,0.05211928723362384,1.3834467223096083,3,0.05211928723362384,CN,E,0,1092,1,0.11223044660803806,0.17224457480607855,0.09440468755865421,0.35639403339578407,0.26472625763144514,1.4907668269172911,3,0.26472625763144514,CN,E,0,1092,1,0.11670531779085327,0.11611572437105763,0.07001977274164359,0.2678258016334301,0.4293333834630154,1.402742021062062,3,0.4293333834630154,CN,E,0,1092,1,0.18538465482762748,0.06472387919394261,0.054196933700241,0.1665698121592288,0.5291247201189602,1.2829679933146039,3,E,0.5291247201189602,93,CN,82765,E,1,0,,0.98394,1.03388,0.00428,LARANJA,1092,,1
3,0.3486683430418164,0.13515475088026813,0.10172253537762091,0.3075897342848388,0.10686463641545575,1.471960895029782,4,0.10172253537762091,CN,C,0,1092,1,0.31486456043580957,0.11160452193383669,0.23435686686782356,0.2669982114331745,0.0721758393293557,1.4909176685496996,4,0.23435686686782356,CN,C,0,1092,1,0.20938056938200472,0.08168398461462226,0.47718422298203617,0.18908601902496622,0.042665203996370665,1.334558575935708,4,0.47718422298203617,CN,C,0,1092,1,0.05573463018668744,0.042643107391824975,0.8200308498044984,0.06688053131357648,0.014710881303412781,0.701123082967931,4,C,0.8200308498044984,94,CN,141503,C,3,0,,2.86161,0.4948,0.1606,LARANJA,1092,,1
4,0.18073391983958337,0.1605175900547155,0.35432471367613494,0.1048234493000592,0.199600327129507,1.5285271297211418,5,0.1048234493000592,CN,D,0,1092,1,0.1628268847860693,0.12986669533066827,0.3881122878138751,0.13757697052214551,0.18161716154724186,1.5106709816477146,5,0.13757697052214551,CN,D,0,1092,1,0.14983331539188396,0.1058613860709422,0.3738502521200813,0.22428520411388891,0.14616984230320365,1.5063269039318028,5,0.22428520411388891,CN,D,0,1092,1,0.08277292192274778,0.04907137110480619,0.1754035047563086,0.6391081473029364,0.053644054913201,1.102531551712683,5,D,0.6391081473029364,95,CN,88655,D,4,0,,3.82953,0.85524,0.11511,LARANJA,1092,,1
5,0.11565078247074069,0.14677181669293707,0.5385576689654701,0.14178841662934102,0.05723131524151112,1.3050999160691812,6,0.14677181669293707,CN,B,0,1092,1,0.09791830054216251,0.2907116309203123,0.488207112899376,0.08530535001875406,0.03785760561939509,1.2706527249067676,6,0.2907116309203123,CN,B,0,1092,1,0.08649268056096344,0.38463771679953,0.45924100525305517,0.04547752252529186,0.024151074861159496,1.1670581011685335,6,0.38463771679953,CN,B,0,1092,1,0.07388883194971131,0.40095999453383896,0.5044873765843326,0.011779577055789007,0.008884219876328106,0.9983881367937597,6,B,0.40095999453383896,96,CN,83901,B,8,0,,0.40583,2.51676,0.00918,LARANJA,1092,,1
6,0.3658754892447447,0.15762280535118658,0.16218195882728442,0.14669213220860522,0.16762761436817902,1.53505328512293,7,0.16762761436817902,CN,E,0,1092,1,0.4080124949857895,0.14513813616461974,0.13875749997866293,0.1444980241876979,0.16359384468322993,1.4956374350324793,7,0.16359384468322993,CN,E,0,1092,1,0.45097824618525884,0.13727766937826943,0.11243033597767331,0.14210862029751817,0.15720512816128024,1.4455757299857064,7,0.15720512816128024,CN,E,0,1092,1,0.4195378219521747,0.10266899015481751,0.07317106539000227,0.1533194357275636,0.25130268677544193,1.4240329645832506,7,E,0.25130268677544193,97,CN,111431,E,9,0,,3.48192,1.70426,0.15448,LARANJA,1092,,1
7,0.08811225214950742,0.35939798380399024,0.1998986251029589,0.23002169628286337,0.12256944266068007,1.4989624323663397,8,0.08811225214950742,CN,A,0,1092,1,0.09456616403968647,0.3525777421062518,0.18430130295940847,0.2570296623917758,0.11152512850287744,1.4960962463877792,8,0.09456616403968647,CN,A,0,1092,1,0.12179539838032845,0.32684540556821995,0.16154957249159702,0.28428795377843497,0.10552166978141965,1.5112954597327075,8,0.12179539838032845,CN,A,0,1092,1,0.34953719563162006,0.2138560407788542,0.10707189739514107,0.24112415900464518,0.08841070718973952,1.4939517873770507,8,A,0.34953719563162006,98,CN,111613,A,2,0,,3.25053,1.20513,0.08404,LARANJA,1092,,1
8,0.24490857775640246,0.20569362979596656,0.1436843087150224,0.24269212534680207,0.1630213583858065,1.5879419569455082,9,0.1436843087150224,CN,C,0,1092,1,0.2330831815753587,0.21189566333453375,0.15220229693588275,0.23185261925446016,0.17096623889976464,1.5956349054558348,9,0.15220229693588275,CN,C,0,1092,1,0.2109050612563189,0.23073384454370713,0.16218046501446756,0.2188006621565234,0.17737996702898304,1.6008841047702551,9,0.16218046501446756,CN,C,0,1092,1,0.14006629426031272,0.2502454392764416,0.25582811382909215,0.18009256566997225,0.17376758696418126,1.5835751519942156,9,C,0.25582811382909215,99,CN,28632,C,9,0,,1.99451,1.78678,0.12762,LARANJA,1092,,1
9,0.20525767178832385,0.1490575112408879,0.19083236485688515,0.25634872683144744,0.19850372528245566,1.5947460938543356,10,0.19083236485688515,CN,C,0,1092,1,0.1742857191613098,0.12543493359317007,0.2981217012025413,0.2390577619115065,0.1630998841314724,1.5635569607184936,10,0.2981217012025413,CN,C,0,1092,1,0.130199208634938,0.10626511584182954,0.4316904959278029,0.20565407262440924,0.12619110697102032,1.452767368087127,10,0.4316904959278029,CN,C,0,1092,1,0.053298820232878,0.07805257267826786,0.6780935783421752,0.12249587807649265,0.06805915067018632,1.0588483755170917,10,C,0.6780935783421752,100,CN,126560,C,22,0,,2.41581,0.78824,0.19317,LARANJA,1092,,1
